,x,y
0,-2.5301968039373666,2.499366835634154
1,-2.4645453863656175,2.476503208875954
2,-2.443089356751297,2.398078289193315
3,-2.4904500733981214,2.329083394456533
4,-2.455453389234607,2.3104570782385583
5,-2.427796277797579,2.3088566127072414
6,-2.3393436016790026,2.373079050617077
7,-2.2709445027356097,2.4284091733838107
8,-2.2300157490628387,2.4420022538328703
9,-2.1045848995064973,2.480511202267819
10,-2.006926733100896,2.462472414669011
11,-1.9571085710678184,2.4356475075698243
12,-1.9231798590326763,2.388617173538685
13,-1.8663246367158377,2.3090428680506037
14,-1.7860616871660668,2.2294271110382162
15,-1.744313568015293,2.215823626464387
16,-1.7116652888250898,2.0890433175148555
17,-1.69907172542799,1.9768264712317942
18,-1.6743633710711743,1.9096013344266072
19,-1.639859366151718,1.8281629353829094
20,-1.5811241555900755,1.7294925457509598
21,-1.561016610829103,1.6386905193342534
22,-1.4705730239940225,1.5392210458084012
23,-1.3979762120601706,1.4286131714443064
24,-1.382038685318634,1.402583988979193
25,-1.3828660060935098,1.427468922317985
26,-1.356414061232263,1.4336932513608098
27,-1.3906039055430108,1.3851004152469057
28,-1.3873408243393754,1.3515512092448343
29,-1.3958481371018174,1.281734232824076
30,-1.4055559944822102,1.195687796949414
31,-1.4507810926116034,1.1810199222528537
32,-1.5384764666848947,1.1263809629930408
33,-1.6079147475878701,1.0989002977866753
34,-1.5814382034355596,1.0504227023000923
35,-1.5523965129126949,1.0774077309388574
36,-1.5649964718157312,1.100141464303734
37,-1.610517042531509,1.0918036617617883
38,-1.6207562255373256,1.058347889998728
39,-1.613149319908678,1.1129239412580483
40,-1.6351610700691444,1.1263138088660931
41,-1.6257048420775988,1.0741277999319891
42,-1.6415856067998875,1.0601518729842243
43,-1.6498926356178922,1.1030793873222893
44,-1.651675327524097,1.1443061548515772
45,-1.7183447978450355,1.1872420814980844
46,-1.7878082949381664,1.210208136981932
47,-1.8315446007365583,1.149308124437222
48,-1.8389084879797288,1.1466798464847219
49,-1.853691145412536,1.1585482251408024
50,-1.8706097811792763,1.1599838537372356
51,-1.919177973084277,1.1635545035225936
52,-1.9853948968060606,1.1847768490478154
53,-2.0257206587326384,1.205548739639616
54,-2.0349817681872784,1.1538689746147235
55,-1.9744729935955558,1.1694715851383681
56,-1.9188603228354753,1.1403019178495597
57,-1.914699197893522,1.1189607348142823
58,-1.948229876692466,1.043122446206437
59,-1.9719783997735945,1.0159991052574866
60,-2.0126440085094326,1.0258274440406399
61,-2.051843432642244,0.9827678570483198
62,-2.068952226528395,0.9502768409965873
63,-2.081509391545826,0.9272781155935461
64,-2.1139708981776373,0.913072890984824
65,-2.1324814158239174,0.8856982155948432
66,-2.194082314119951,0.8849819935632766
67,-2.2532167086587744,0.8378027137249979
68,-2.309535134168235,0.8172544628911745
69,-2.3035154236296727,0.8261173118058182
70,-2.2588797024767184,0.886541691500643
71,-2.272421832735485,0.9000992046333807
72,-2.274188739891436,0.909520960679065
73,-2.2723756500852637,0.9625932777999628
74,-2.2724102122221423,0.9418150268598401
75,-2.2545139496937057,0.8827042168966336
76,-2.265226207319294,0.8450523078422968
77,-2.2617672453989295,0.8374250333615824
78,-2.2673104598711498,0.8103346757788963
79,-2.28741829031973,0.8148242664677888
80,-2.280707042847843,0.815319144251983
81,-2.2454363998576503,0.8402358388801123
82,-2.2339157236306626,0.8296464612040928
83,-2.172520254836715,0.8057381366304514
84,-2.10131170651133,0.8570086635866313
85,-2.0915734038362688,0.8788856553055021
86,-2.0410648369103144,0.9247615265670489
87,-1.9505271650944813,0.9642120682729777
88,-1.9014217261267115,0.9896150194296948
89,-1.8444141330065642,0.9478661756000794
90,-1.8010149665231385,0.902008953476242
91,-1.764586741718821,0.8616196619365337
92,-1.7442079779915858,0.831152075035966
93,-1.7562957689256142,0.8319851935858844
94,-1.7004516026465184,0.8052609874158501
95,-1.6554487759000482,0.7692658376369257
96,-1.5829786674451862,0.7272707023648959
97,-1.5098898007240065,0.767717163502114
98,-1.4215794909332842,0.7863032503069345
99,-1.376436190397723,0.7851734128888369
100,-1.3273805949423396,0.8459823613338655
101,-1.3352526242748333,0.8863253767861103
102,-1.295015292995597,0.9325505706121474
103,-1.3193195989190654,0.9657698491003186
104,-1.299515289889447,0.9949915342686193
105,-1.2699189827622182,1.0032335509085302
106,-1.26856886919592,0.9981062751071
107,-1.2604767247276605,0.9546095721686148
108,-1.217720422250225,0.9695277584729183
109,-1.1474858350393338,0.9409630167443486
110,-1.1467388270516308,0.945484768483859
111,-1.1329699807265636,0.958697870833148
112,-1.1019745155621783,0.9690295256674634
113,-1.0592332965718427,0.9903222877872665
114,-0.9736657617554616,1.0313144846928661
115,-0.9283910288674004,1.0972898590003741
116,-0.8829274738440446,1.1307213669382365
117,-0.8521367750460009,1.1786794560480902
118,-0.8256932412495039,1.2439796040115174
119,-0.8367796268433765,1.3228888402507242
120,-0.8135543003614998,1.3627715850265254
121,-0.8141704620406935,1.4358553330264188
122,-0.7928074214529345,1.5034563742493445
123,-0.8191111505264941,1.5167252634458752
124,-0.8479308731121553,1.519187857562483
125,-0.8707336571980473,1.5380993484957248
126,-0.8742110564779706,1.5700542651744915
127,-0.8952909021419233,1.6104833934137204
128,-0.9278167540867092,1.6824835414344457
129,-0.9676811558905806,1.7651544666505206
130,-1.042679668949919,1.8102921862268222
131,-1.1149450820633733,1.8533047279101311
132,-1.1654217535278562,1.8971287563128958
133,-1.2275081155216039,1.8954454134865315
134,-1.259885831356629,1.9238165039293693
135,-1.3310137521032401,1.9654301557400284
136,-1.341344274829151,1.9898572633413967
