,x,y
0,1.0763215838251612,2.1787577314302533
1,1.0619855219636258,2.156367736825212
2,1.0434652030615854,2.1217595167466414
3,1.0703643141843082,2.1072976119001976
4,1.1177770429732137,2.0998302138263814
5,1.18049146367462,2.104964707039164
6,1.216448975606967,2.105389672319817
7,1.2143952111445817,2.0936988499614704
8,1.2399072444160935,2.0922583457737822
9,1.2929462315359193,2.0795579287462047
10,1.3462823078521269,2.064572741569112
11,1.294294345728598,2.0460468143393324
12,1.2715568937235386,2.049124567066967
13,1.2889999583874963,2.0323097033788913
14,1.2926410965376316,2.033230524235235
15,1.3401505896263985,2.0094086003830895
16,1.3475475444220693,2.013574739986586
17,1.336729864828597,2.0066228073406256
18,1.3263338250288335,2.0193858170405603
19,1.288547459438734,2.0076564486346182
20,1.2141861733689585,1.9919372766159056
21,1.1813383846840433,1.9739879543086332
22,1.1747901738646838,1.9659198829080056
23,1.170096911246196,1.9753426591548535
24,1.2015824402928643,1.9715990670316021
25,1.2264728007722403,1.9603979707850037
26,1.2329693654777967,1.9488353286722218
27,1.2465160411691742,1.94565057573764
28,1.2599171428840827,1.923237827258716
29,1.2949444544870157,1.879970477594829
30,1.2561271005105454,1.8421437439380886
31,1.2134628504812683,1.834692564331512
32,1.1716808444677063,1.8311176498776303
33,1.2070686336110532,1.8408153983046585
34,1.2109561283460406,1.8360190460020605
35,1.2631473677326286,1.8239629997136
36,1.2381827919635724,1.7906532090173148
37,1.2391064657412207,1.7734493894511023
38,1.2694578624059405,1.7637993109250276
39,1.3008314040451454,1.7688378653124455
40,1.28790666228415,1.7832885008283739
41,1.2675405220734113,1.8042343324481271
42,1.2703035390523887,1.7966974324638463
43,1.2659456387834283,1.7784266041039802
44,1.2282304447684722,1.7596844829928067
45,1.208169582059164,1.747951916675309
46,1.1381336008868592,1.7332312162042152
47,1.0474901143026576,1.7126211654809793
48,0.9481113639041528,1.7002873757459314
49,0.7940133333121018,1.683868016399832
50,0.6588017922328152,1.6671984516892395
51,0.5280532305166412,1.6345115438190743
52,0.4650301477293794,1.6210854515909816
53,0.381595865872102,1.5824236639393974
54,0.291211381954395,1.5787633944572672
55,0.21324384853899395,1.5918828593307823
56,0.15998697876245616,1.5996888702291596
57,0.06803330251285881,1.59365051219151
58,0.03767131337110058,1.5651086013156341
59,0.024643397875244038,1.528173519499127
60,-0.015937907118158418,1.5249901952432303
61,-0.07991141256420992,1.5173496139164915
62,-0.16151655369623416,1.5191494830714845
63,-0.1976713949216338,1.527105244542034
64,-0.2421912268549973,1.5288371398462857
65,-0.28414164966182065,1.524357729103235
66,-0.3168175769009221,1.5192647601649805
67,-0.302752325179367,1.5193130874195226
68,-0.2786478819240067,1.5384748900136878
69,-0.23687757821646818,1.5254471692387124
70,-0.20624507719936488,1.5277258979958654
71,-0.12340257764682462,1.5286100349315608
72,-0.06193774796368344,1.5618314336885195
73,-0.002279799183467756,1.5717778289696704
74,0.032493725172744514,1.578008426571805
75,0.09490626273616343,1.5649438614171227
76,0.13027520965282316,1.5424945490552022
77,0.15646781755737216,1.534149363944548
78,0.21643316916817404,1.5009275370792103
79,0.22851634720907757,1.479513719881902
80,0.23225121175819802,1.4607431389739483
81,0.20766651402558986,1.4264255856239114
82,0.1757427268923361,1.3939471292474468
83,0.1627019580191781,1.375607227527933
84,0.13964406748301939,1.3676405224473285
85,0.15668795965486787,1.3532397016325861
86,0.18053253093166796,1.3339469247857645
87,0.21446937802161256,1.352263440971183
88,0.3143996501724357,1.3587514094348339
89,0.3633067104237714,1.334471890555134
90,0.37484576899062955,1.3135966323804695
91,0.3691057093952485,1.3115825643155772
92,0.40674549644180547,1.2896613978457079
93,0.3947022966635202,1.2729129501936238
94,0.4128882100399741,1.2506182420853078
95,0.42123337032562486,1.2558683920344798
96,0.3880413379270888,1.2436873796134844
97,0.311720334907369,1.2399579457782262
98,0.29116477113892497,1.2112731390786504
99,0.25230572449271704,1.1745568705416756
100,0.18371876572334317,1.161914043741139
101,0.1604567737457056,1.1450105018048788
102,0.17844390880008493,1.1451902092689492
103,0.188276508498365,1.1479055641059657
104,0.23721525027166782,1.1555448246238453
105,0.28967419653846244,1.1555490278746878
106,0.3593894767665952,1.1857754445515183
107,0.3421428876975464,1.1929990466301392
108,0.36125712691297274,1.190359578627119
109,0.3607668125544863,1.171734440311713
110,0.3096988894434743,1.1685289742511982
111,0.30150006259072726,1.1697580118975777
112,0.3101958469022214,1.162410949875342
113,0.2842591746539504,1.1393467121486274
114,0.24538176543240384,1.109464489775111
115,0.2865759750441745,1.0850168156821953
116,0.2489118629013732,1.053115457810889
117,0.19285003628371314,1.0356983672051874
118,0.2112248392478209,1.009731012246637
119,0.32380477650835193,0.9892812316131891
120,0.3702388378572791,0.9659300148008525
121,0.4145602706202102,0.938363418196016
122,0.43088800014256584,0.9264427859498925
123,0.4924572664092175,0.9014409965594764
124,0.530561946887543,0.8840705213486774
125,0.5667868310855778,0.8327441167993482
126,0.5648398831181878,0.7917372006686298
127,0.5649452765514342,0.7516380174680456
128,0.6010336077726126,0.7062409790523668
129,0.6928786902610238,0.6760670894507125
130,0.7345931147455294,0.6662262064259228
131,0.7905788901312802,0.6570566939926115
132,0.8338026872244525,0.6365215682084625
133,0.8492660128748872,0.6201510442255421
134,0.8934158338221365,0.6292193377382793
135,1.0064560143557486,0.6551847035574302
136,1.0827576729075663,0.6690143271938932
137,1.1617078336863138,0.6638537315099565
138,1.2576305222152138,0.6698033463100032
139,1.4020472561190267,0.6923554218070899
140,1.5071815807462103,0.6848758916159923
141,1.550084293816121,0.6863699394919466
142,1.5812955484531892,0.7027236654887209
143,1.615762654313212,0.6958094285939769
144,1.71346501064287,0.6704751142298777
145,1.7306190790102427,0.669239105470889
146,1.750473475180654,0.6706266432268017
147,1.7726144779218354,0.6565981051817762
148,1.845176791681774,0.6441622637527029
149,1.9369158831392541,0.6708099856291047
150,1.987872684062342,0.6747826951917835
151,2.0306919329977102,0.6807066452567798
152,2.0624354179561917,0.7137876078498044
153,2.072589859124177,0.712533624223037
154,2.0834717970439507,0.6982617102516099
155,2.1045814732924364,0.6762365683175907
