,x,y
0,-3.5075813418908717,3.1348687462487694
1,-3.287552683858741,3.089054755585334
2,-3.0612277996381465,2.654184146977406
3,-2.853595341016539,2.652319308280473
4,-2.4980251986334414,2.225780926258456
5,-2.4315430727652565,2.13697372704935
6,-2.421506151900459,1.6856997700058884
7,-2.3146557650034527,1.8619365148972142
8,-2.51719005162713,1.754818033008957
9,-2.5023692263904085,1.8941973306137323
10,-2.460999205022758,1.7600307176707792
11,-2.6598130933789914,1.7940209294418357
12,-2.6332916096836083,1.5578422110720835
13,-2.917293163342888,1.7278884907291845
14,-2.8917133806379214,1.813765163249942
15,-2.6577349021656964,2.117748720284676
16,-2.4579248328295966,2.0951274938633695
17,-2.105744330492434,2.1539463209915293
18,-2.057617115625625,1.681619843264103
19,-1.9983763462632127,1.394399420808898
20,-1.9797071852490236,1.0668880905246183
21,-2.0253778276105483,1.1673853615606693
22,-2.0441217378962353,1.1150492502696818
23,-2.2716029844406087,1.2267973866129285
24,-2.474270667343062,1.396048496348222
25,-2.688763634254272,1.466786053442524
26,-2.817548175182697,1.346766938987325
27,-2.662181735352565,1.100617564599391
28,-2.394739863738336,1.077027070766896
29,-2.305565400937197,1.0698253271649645
30,-2.2493042731493382,1.0434044794588793
31,-2.3127575710482913,1.260239077507014
32,-2.6249442073025495,1.276457646688049
33,-2.6852103138647285,1.399308671241055
34,-2.6481158360804122,1.2154934046910202
35,-2.7606963978330876,1.2045283670506322
36,-2.6471665822727375,1.2757236693756195
37,-2.633618208504002,1.5668897996868456
38,-2.7603231733890166,1.6534395707281242
39,-2.502448199359085,1.5436696879061598
40,-2.048062431669413,1.017482943795935
41,-1.5028999891249077,0.5088401287946388
42,-0.9615287147686551,0.16685838870695163
43,-0.8562789047921742,0.13401975239619227
44,-0.9379980897513693,0.46724628572961224
45,-1.1782612783178088,0.6456683156125125
46,-1.4780845289657496,1.0451548967335234
47,-1.4762194606476278,1.37086587633
48,-1.646379355421405,1.5715983740445545
49,-1.6390672744608046,1.6162658557480674
50,-1.3645425175947445,1.4018298593660448
51,-1.3896197516107955,0.9759392993130768
52,-1.1224885654448238,0.5206302079892668
53,-1.0936720773662267,0.48528623119035025
54,-1.0559560920228273,0.8488344825018879
55,-0.8587601927781059,1.1293512513152797
56,-0.9827497952864701,0.8864169458277831
57,-1.0278195786372033,0.6164852643122625
58,-1.1762305117036127,0.3064447948650327
59,-1.3769443416739824,0.36789482306077603
60,-1.4545133594650985,0.44390350205005263
61,-1.376600152087036,0.5779760109735536
62,-1.2519002461459592,0.6033972756801524
63,-0.9707563918956263,0.8364181116894864
64,-0.7458330431143563,0.5166459783019123
65,-0.7681650157615559,0.19867023401012404
66,-0.7232262710290341,-0.026292264887218697
67,-0.7937445141478452,0.41519468823361827
68,-0.7380923301761873,0.43295554841558526
69,-0.7465925718487445,0.2446553166965358
70,-0.7631635874296216,-0.12938399602671483
71,-0.9424013552253224,0.1654111991298355
72,-1.1832823777074388,0.32651495378609463
73,-1.2410418897303634,0.6103674306332482
74,-1.2629361387498923,0.6843723756239269
75,-1.302209508415269,0.3933979046808967
76,-1.1121334552713877,0.4332119312538278
77,-0.8678014310405615,0.39336939598504483
78,-1.1685951326076502,1.0354359785549487
79,-1.2269687729653056,0.9201574202681293
80,-1.5069553878888922,0.763260843324254
81,-1.654968436298934,0.6677075607239977
82,-1.4158546348115628,0.7373829174685669
83,-1.2568433202513598,0.8770873662530063
84,-1.300941235988573,0.39289382052174393
85,-1.5642416754021689,0.14304039355979217
86,-1.648713791109111,-0.10646596506586876
87,-1.7178292005316096,0.1955052726642448
88,-1.7369720790008953,0.5661096178027674
89,-1.8174993255709193,0.6320090490486882
90,-2.078109436329431,0.6512342988624941
91,-2.1999073545264025,0.10803196851998748
92,-1.9780806922396907,0.01056352513431201
93,-1.8203011413195553,-0.6343675385428587
94,-1.795388361187948,-0.6073584392825675
95,-1.7886727953891821,-0.3598203415223583
96,-1.9899273798547703,0.08399709568188507
97,-1.9763252953228887,0.425063329356622
98,-1.8601834409209255,0.29804967848087816
99,-1.7686215240859178,0.4460531176898352
100,-1.916396311834339,0.3982868782664312
101,-2.1167504847698697,0.6791913027625545
102,-2.2351013314226194,0.7838663378665227
103,-2.306568179127219,1.057861782711166
104,-2.1420135288629583,1.145611950135872
105,-1.877979319143115,1.0817266642326426
106,-1.7273729345970399,0.9780030013994172
107,-1.6761368409895347,1.1297897900100726
108,-1.7049655958202923,1.2561407267581783
109,-1.7271186955797644,1.1378039295230107
110,-1.8146912859406648,0.9005550969914078
111,-1.891489011424832,1.3260868327377346
112,-1.7559304295326577,2.0192866526668722
113,-2.005283512079344,2.1646495606996066
114,-2.215632717784983,2.0936403573049267
115,-2.4368335942521124,2.063731564265109
116,-2.6225747038813676,2.443543650667995
117,-2.5468259937829996,2.2630267182320223
118,-2.403845146319525,2.025264321265303
119,-2.369592506537505,1.9764586036246163
120,-2.263445133150616,2.3655043268557443
121,-2.127732843594031,2.5882181451509334
122,-2.0794754293497606,2.1332119430236602
123,-2.0761633069264294,1.5842159073169444
124,-2.3181783955172754,1.0881262495840018
125,-2.36022664352179,1.0534394234537805
126,-2.3888466678548768,0.9065597314899467
127,-2.1543268050297364,0.5122064188466199
128,-1.8514660071949938,0.2179451678968572
129,-1.8595675783453358,0.35631704285790744
130,-1.780800179691433,0.6082582306289998
131,-1.6949918171368226,0.6784581561406189
132,-1.5935390791014785,0.17908578250426116
133,-1.475886630863947,-0.04629125697350611
134,-1.3850325588720227,-0.5198155591308723
135,-1.3837761710206369,-0.3884691966641387
136,-1.5391515020977473,-0.37941331477083257
137,-1.5433413847110569,-0.023913040957622814
138,-1.612666166606427,-0.17798039274931962
139,-1.7423043903167483,-0.08967678687288003
140,-1.862528358897103,-0.3103239588821687
141,-1.9532410983908486,-0.13361865941687637
142,-2.0364290869204527,-0.3792919966795608
143,-1.894655819483643,-0.1769771005939638
144,-1.6626247053247112,-0.11547976473313559
145,-1.5806163020382396,0.09405808491245425
146,-1.5781144486218763,-0.07998060864269764
147,-1.697582457584866,-0.04409328278799084
148,-1.7341194356724856,-0.15893204591567123
149,-1.8547351224387914,-0.05504727295913904
150,-1.6934793346092407,-0.115996738030779
151,-1.490545511203885,-0.14311002499205527
152,-1.5650792585490825,0.20217508907924653
153,-1.2800072676795007,0.37944016298875116
154,-1.1474458227468671,0.6811528135174135
155,-1.0911339522921044,0.7304114234382483
156,-0.9787419472052936,0.9822954912210299
157,-1.1080091322036405,0.9652761864200458
158,-1.3534303823068043,0.7194444847030703
159,-1.5428442215137594,0.26862714058771875
160,-1.6325600086342191,0.24275762460458328
161,-1.5060132191709137,0.45866041761747367
162,-1.2980881615536766,0.8600965955862574
163,-1.1047595366417409,1.009815183648124
164,-0.9893296886217791,1.1138731417492085
165,-1.0621285996338827,1.1421999051647134
166,-1.2109972290783007,1.1530039710920956
167,-1.4263101319106863,0.9662364117118484
168,-1.7074278553775986,0.8437264747864306
169,-1.973682139696554,0.9707412753337012
170,-2.2021466069248437,1.3999336052310989
171,-2.355562116813357,1.521953677196279
172,-2.267776075544898,1.6715305783865069
173,-2.0774220549379505,1.467192489519075
174,-1.8819957768004758,1.3932836232446557
175,-1.5991987950951962,1.09174532949707
176,-1.4117777552206556,1.1763352976264907
177,-1.2724205869759184,1.2666572940904774
178,-1.1571075037113112,1.1952453888292371
179,-0.983173979727328,1.1855877090693854
180,-0.8045505953082464,1.0967686655976085
181,-0.6676414881821863,1.2717412341946104
182,-0.6213103729835115,1.0770181554425526
183,-0.752411502270161,1.0126970646651756
184,-1.035919745819875,0.6482372802940468
185,-1.3391653071038632,0.7283147448572933
186,-1.2227964204153383,0.9315317144848014
187,-1.4580068268620239,1.2442750027681557
188,-1.52541663948257,1.1913594367352387
189,-1.5374176135878437,0.8366873369855274
190,-1.8258985456318402,0.7247512454518111
191,-1.7737843736207268,0.9896135551591017
192,-1.7556741568045644,1.4461107853023327
193,-1.6089729114929516,1.6841822672770763
194,-1.3250348615310115,1.7459365370603401
195,-1.293685011678067,1.5527163366161432
196,-1.0947522877407059,1.1641812036513828
197,-1.0590839698581827,0.7813891818682838
198,-1.2032486964450642,0.823887407137915
199,-0.9309824661408589,1.0100485636640664
200,-0.8915727958160918,0.822760170011182
201,-1.0297560963775578,0.397249456338515
202,-1.0686080513703058,0.3493593815005236
203,-1.3077716372320543,0.3934667927547686
204,-1.2976750388117975,0.7408809961045297
205,-0.9509747498258182,0.8928429400277318
206,-0.7370342562052723,1.0990976929515814
207,-0.589207731739698,1.0493194270860164
208,-0.5283210036461765,0.8600672206186875
209,-0.6730597981128349,0.5157682656076743
210,-0.615775417824263,0.36213335497153043
211,-0.5528953445542811,0.3052575033238111
212,-0.6449812088017775,0.6426117715321775
213,-0.54014006796512,0.5085221709112988
214,-0.7186065479576352,0.39842247453976204
215,-0.8432798275581239,0.20819946707534467
216,-0.7220779438567132,0.21485975313949496
217,-0.8228780543830453,0.24772735747132288
218,-0.7750220650577511,0.053744878649505716
219,-0.7537805904907711,-0.05459945651848438
220,-0.7030096280396282,-0.1508426948112685
221,-0.7283694117459055,-0.23067763470928093
222,-0.8829212135490239,-0.5226879020276509
223,-1.1046788232817986,-0.6451366003304263
